Vpin ID,X coordinate,Y coordinate,WL down to L1,Pin Type,NumberLayer One Pins,Ave Cell Area Input,Ave Cell Area Output,Ave Pin X coordinate,Ave Pin Y coordinate,CongestionCrouting,CongestionPlacement,Matching Vpin ID
S74777,11456,13840,10,O,1,0.0,90.0,11456.0,14000.0,1.1515151515151516,0.28921568627450983,S74776
S74781,9952,14400,6,O,1,0.0,225.0,9952.0,14400.0,1.871212121212121,0.46372549019607845,S74782
S74782,11136,14400,6,I,1,90.0,0.0,11136.0,14400.0,1.2651515151515151,0.3284313725490196,S74781
S74783,11872,14680,6,O,1,0.0,225.0,11872.0,14680.0,0.7196969696969697,0.17352941176470588,S74784
S74784,11488,14680,6,I,1,90.0,0.0,11488.0,14680.0,1.143939393939394,0.23333333333333334,S74783
S74785,11168,14680,6,O,1,0.0,225.0,11168.0,14680.0,0.8787878787878788,0.24705882352941178,S74786
S74786,11520,14680,6,I,1,90.0,0.0,11520.0,14680.0,1.1666666666666667,0.23627450980392156,S74785
S74787,4416,14280,10,I,1,90.0,0.0,4320.0,14240.0,1.7954545454545454,0.41862745098039217,S74788
S74788,5472,14280,6,I,1,45.0,0.0,5472.0,14280.0,2.9545454545454546,0.6421568627450981,S74787
S74796,6400,14840,6,O,1,0.0,225.0,6400.0,14840.0,2.227272727272727,0.5107843137254902,S74797
S74797,5760,14280,6,I,1,90.0,0.0,5760.0,14280.0,3.257575757575758,0.703921568627451,S74796
S74798,5696,14640,6,O,1,0.0,225.0,5696.0,14640.0,2.477272727272727,0.5941176470588235,S74799
S74799,6272,14640,14,I,1,45.0,0.0,6272.0,14960.0,2.0984848484848486,0.44509803921568625,S74798
S74800,9184,13080,6,I,1,135.0,0.0,9184.0,13080.0,1.4090909090909092,0.3764705882352941,S74801
S74801,9952,13120,6,O,1,0.0,90.0,9952.0,13120.0,2.6515151515151514,0.5254901960784314,S74800
S74802,10048,13160,6,I,1,153.0,0.0,10048.0,13160.0,2.962121212121212,0.5558823529411765,S74803
S74803,10464,13160,6,O,1,0.0,90.0,10464.0,13160.0,2.5833333333333335,0.45784313725490194,S74802
S74804,9408,14880,6,I,1,90.0,0.0,9408.0,14880.0,1.4393939393939394,0.30980392156862746,S74805
S74805,10336,14880,6,I,1,45.0,0.0,10336.0,14880.0,1.2803030303030303,0.3137254901960784,S74804
S74806,8768,14880,6,I,1,27.0,0.0,8768.0,14880.0,1.0227272727272727,0.1607843137254902,S74807
S74807,9408,14880,6,O,1,0.0,90.0,9408.0,14880.0,1.4393939393939394,0.30980392156862746,S74806
S74814,8928,14960,6,I,1,27.0,0.0,8928.0,14960.0,1.2045454545454546,0.2019607843137255,S74815
S74815,9504,14960,10,O,1,0.0,90.0,9504.0,14800.0,1.4924242424242424,0.35980392156862745,S74814
S74816,7520,13840,6,O,1,0.0,225.0,7520.0,13840.0,1.5833333333333333,0.32745098039215687,S74817
S74817,7104,13840,7,I,1,45.0,0.0,7104.0,13800.0,2.871212121212121,0.4980392156862745,S74816
S74821,5632,15920,6,O,1,0.0,225.0,5632.0,15920.0,0.5303030303030303,0.1568627450980392,S74822
S74822,6560,15920,10,I,1,90.0,0.0,6656.0,15960.0,0.7575757575757576,0.12941176470588237,S74821
S74831,6624,14440,51,OI,2,45.0,225.0,6720.0,15160.0,2.962121212121212,0.7137254901960784,S74832
S74832,6304,14440,6,I,1,90.0,0.0,6304.0,14440.0,2.159090909090909,0.6147058823529412,S74831
S74836,5696,14440,6,O,1,0.0,225.0,5696.0,14440.0,2.946969696969697,0.6656862745098039,S74837
S74837,7072,13920,6,I,1,90.0,0.0,7072.0,13920.0,2.9318181818181817,0.5333333333333333,S74836
S74842,7456,14880,6,O,1,0.0,225.0,7456.0,14880.0,2.4318181818181817,0.4598039215686274,S74843
S74843,7072,14880,10,I,1,45.0,0.0,7008.0,14960.0,2.4393939393939394,0.5313725490196078,S74842
S74856,5536,14040,6,O,1,0.0,225.0,5536.0,14040.0,3.0454545454545454,0.6852941176470588,S74857
S74857,6432,13680,8,I,1,90.0,0.0,6496.0,13680.0,1.9242424242424243,0.4892156862745098,S74856
S74864,6560,14360,8,O,1,0.0,225.0,6560.0,14440.0,2.6893939393939394,0.6627450980392157,S74865
S74865,6464,14360,6,I,1,90.0,0.0,6464.0,14360.0,2.5454545454545454,0.6970588235294117,S74864
S74866,6144,13600,7,O,1,0.0,225.0,6112.0,13600.0,1.643939393939394,0.49117647058823527,S74867
S74867,6272,13600,6,I,1,90.0,0.0,6272.0,13600.0,1.6818181818181819,0.44607843137254904,S74866
S74871,6304,13600,50,OI,2,36.0,225.0,5728.0,14080.0,1.7121212121212122,0.7127450980392157,S74872
S74872,6368,13600,6,I,1,90.0,0.0,6368.0,13600.0,1.75,0.4392156862745098,S74871
S74873,6368,13600,6,I,1,90.0,0.0,6368.0,13600.0,1.75,0.4392156862745098,S74874
S74874,6880,13600,6,I,1,45.0,0.0,6880.0,13600.0,2.75,0.5235294117647059,S74873
S74889,6464,14040,6,O,1,0.0,225.0,6464.0,14040.0,2.696969696969697,0.6235294117647059,S74890
S74890,5728,14960,6,I,1,45.0,0.0,5728.0,14960.0,1.75,0.3588235294117647,S74889
S74891,5952,15480,7,O,1,0.0,225.0,5952.0,15440.0,1.0833333333333333,0.2725490196078431,S74892
S74892,7488,15480,6,I,1,45.0,0.0,7488.0,15480.0,1.4696969696969697,0.3911764705882353,S74891
S74893,4928,15480,6,I,1,27.0,0.0,4928.0,15480.0,0.9318181818181818,0.22647058823529412,S74894
S74894,5920,15480,6,O,1,0.0,90.0,5920.0,15480.0,1.0833333333333333,0.26372549019607844,S74893
S74899,4928,15520,6,I,1,27.0,0.0,4928.0,15520.0,0.9166666666666666,0.22058823529411764,S74900
S74900,5600,15520,6,O,1,0.0,90.0,5600.0,15520.0,1.0075757575757576,0.23627450980392156,S74899
S74906,6464,14240,6,O,1,0.0,225.0,6464.0,14240.0,2.492424242424242,0.7176470588235294,S74907
S74907,5568,14240,10,I,1,45.0,0.0,5472.0,14280.0,3.2045454545454546,0.6421568627450981,S74906
S74908,8800,14600,35,O,1,0.0,225.0,8800.0,13440.0,1.196969696969697,0.4852941176470588,S74909
S74909,8896,14600,6,I,1,90.0,0.0,8896.0,14600.0,1.3181818181818181,0.2235294117647059,S74908
S74913,6336,14360,6,O,1,0.0,225.0,6336.0,14360.0,2.212121212121212,0.6637254901960784,S74914
S74914,6624,14360,19,I,1,45.0,0.0,6624.0,14880.0,2.8106060606060606,0.5607843137254902,S74913
S74918,6400,14800,46,OI,2,90.0,225.0,5872.0,14420.0,2.340909090909091,0.5882352941176471,S74919
S74919,6496,14800,6,I,1,45.0,0.0,6496.0,14800.0,2.590909090909091,0.5401960784313725,S74918
S74920,7392,15640,6,I,1,117.0,0.0,7392.0,15640.0,0.9318181818181818,0.31666666666666665,S74921
S74921,6496,15240,6,O,1,0.0,90.0,6496.0,15240.0,1.4772727272727273,0.46568627450980393,S74920
S74925,6656,14800,26,OI,2,72.0,225.0,6528.0,14600.0,2.9242424242424243,0.6470588235294118,S74926
S74926,7104,14800,6,I,1,90.0,0.0,7104.0,14800.0,2.3484848484848486,0.5715686274509804,S74925
S74930,6752,13600,6,O,1,0.0,225.0,6752.0,13600.0,2.5,0.5352941176470588,S74931
S74931,6976,13600,7,I,1,45.0,0.0,6976.0,13640.0,2.6818181818181817,0.5264705882352941,S74930
S74932,9504,13320,6,I,1,27.0,0.0,9504.0,13320.0,1.4166666666666667,0.36176470588235293,S74933
S74933,9920,13320,6,O,1,0.0,90.0,9920.0,13320.0,2.6818181818181817,0.5441176470588235,S74932
S74937,5888,13520,45,OI,2,72.0,225.0,6032.0,14320.0,1.6893939393939394,0.6852941176470588,S74938
S74938,5600,13520,6,I,1,90.0,0.0,5600.0,13520.0,1.6893939393939394,0.5058823529411764,S74937
S74947,8416,13480,9,I,1,27.0,0.0,8416.0,13360.0,2.0833333333333335,0.3843137254901961,S74948
S74948,8672,13480,6,O,1,0.0,90.0,8672.0,13480.0,2.871212121212121,0.4598039215686274,S74947
S74949,9088,14480,6,O,1,0.0,225.0,9088.0,14480.0,1.5681818181818181,0.3303921568627451,S74950
S74950,9760,14480,6,I,1,45.0,0.0,9760.0,14480.0,2.143939393939394,0.4392156862745098,S74949
S74951,8672,14640,6,I,1,27.0,0.0,8672.0,14640.0,0.9696969696969697,0.15588235294117647,S74952
S74952,9024,14640,9,O,1,0.0,90.0,9024.0,14520.0,1.5833333333333333,0.2950980392156863,S74951
S74953,8384,12280,9,I,1,27.0,0.0,8384.0,12160.0,3.7803030303030303,0.7980392156862746,S74954
S74954,8000,12280,6,I,1,90.0,0.0,8000.0,12280.0,3.621212121212121,0.8058823529411765,S74953
S74955,10400,13800,6,O,1,0.0,225.0,10400.0,13800.0,2.106060606060606,0.4774509803921569,S74956
S74956,9824,13800,8,I,1,90.0,0.0,9792.0,13760.0,1.9545454545454546,0.49901960784313726,S74955
S74957,8608,13000,6,I,1,27.0,0.0,8608.0,13000.0,2.477272727272727,0.5215686274509804,S74958
S74958,9024,13080,6,O,1,0.0,90.0,9024.0,13080.0,1.9772727272727273,0.43823529411764706,S74957
S74959,4000,13920,7,I,1,90.0,0.0,4000.0,13880.0,1.4848484848484849,0.33431372549019606,S74960
S74960,4576,13920,6,I,1,45.0,0.0,4576.0,13920.0,2.3181818181818183,0.4549019607843137,S74959
S74961,5440,14280,6,O,1,0.0,225.0,5440.0,14280.0,2.8484848484848486,0.6294117647058823,S74962
S74962,6496,14280,20,I,1,90.0,0.0,6496.0,13720.0,2.515151515151515,0.49117647058823527,S74961
S74963,7840,14680,6,I,1,27.0,0.0,7840.0,14680.0,1.356060606060606,0.29215686274509806,S74964
S74964,7264,14680,6,O,1,0.0,90.0,7264.0,14680.0,2.053030303030303,0.5372549019607843,S74963
S74965,6336,14240,9,O,1,0.0,225.0,6336.0,14120.0,2.303030303030303,0.6284313725490196,S74966
S74966,7040,14240,6,I,1,90.0,0.0,7040.0,14240.0,2.287878787878788,0.7107843137254902,S74965
S74967,7744,14240,6,I,1,27.0,0.0,7744.0,14240.0,0.9545454545454546,0.2852941176470588,S74968
S74968,7040,14240,6,O,1,0.0,90.0,7040.0,14240.0,2.287878787878788,0.7107843137254902,S74967
S74969,4160,15480,6,O,1,0.0,225.0,4160.0,15480.0,0.9848484848484849,0.20784313725490197,S74970
S74970,6720,15480,6,I,1,90.0,0.0,6720.0,15480.0,0.9318181818181818,0.3843137254901961,S74969
S74971,7424,15240,6,I,1,27.0,0.0,7424.0,15240.0,2.1742424242424243,0.4745098039215686,S74972
S74972,6752,15240,6,O,1,0.0,90.0,6752.0,15240.0,1.7424242424242424,0.5127450980392156,S74971
S74973,7648,15200,6,I,1,90.0,0.0,7648.0,15200.0,2.143939393939394,0.3931372549019608,S74974
S74974,7264,15200,6,I,1,45.0,0.0,7264.0,15200.0,2.0833333333333335,0.5068627450980392,S74973
S74975,4320,15800,6,I,1,90.0,0.0,4320.0,15800.0,1.0,0.19607843137254902,S74976
S74976,5760,15880,6,I,1,45.0,0.0,5760.0,15880.0,0.6439393939393939,0.15588235294117647,S74975
S74989,4864,15240,6,I,1,27.0,0.0,4864.0,15240.0,0.9166666666666666,0.20588235294117646,S74990
S74990,5760,15240,6,O,1,0.0,90.0,5760.0,15240.0,1.1515151515151516,0.25882352941176473,S74989
S74995,4800,15520,6,I,1,27.0,0.0,4800.0,15520.0,0.8712121212121212,0.23529411764705882,S74996
S74996,5728,15520,6,O,1,0.0,90.0,5728.0,15520.0,1.0303030303030303,0.23039215686274508,S74995
S75000,5088,15880,13,I,1,27.0,0.0,4896.0,15840.0,0.6136363636363636,0.19411764705882353,S75001
S75001,5824,15880,6,O,1,0.0,90.0,5824.0,15880.0,0.6742424242424242,0.1607843137254902,S75000
S75008,4896,15920,6,I,1,27.0,0.0,4896.0,15920.0,0.6666666666666666,0.18235294117647058,S75009
S75009,5600,15920,6,O,1,0.0,90.0,5600.0,15920.0,0.5227272727272727,0.1568627450980392,S75008
S75010,9408,14880,7,O,1,0.0,225.0,9408.0,14920.0,1.4393939393939394,0.296078431372549,S75011
S75011,10112,14880,12,I,1,45.0,0.0,10304.0,14880.0,1.4242424242424243,0.3137254901960784,S75010
S75012,8864,14160,22,I,1,27.0,0.0,8864.0,14800.0,0.8409090909090909,0.1980392156862745,S75013
S75013,8992,14160,6,O,1,0.0,90.0,8992.0,14160.0,0.9545454545454546,0.3235294117647059,S75012
S75014,9568,13680,12,I,1,27.0,0.0,9472.0,13560.0,1.6590909090909092,0.43333333333333335,S75015
S75015,9984,13680,6,O,1,0.0,90.0,9984.0,13680.0,2.090909090909091,0.5656862745098039,S75014
S75016,10112,12920,13,I,1,27.0,0.0,10112.0,12640.0,2.4696969696969697,0.34215686274509804,S75017
S75017,9920,12920,6,O,1,0.0,90.0,9920.0,12920.0,2.0757575757575757,0.4627450980392157,S75016
S75018,6496,14880,6,O,1,0.0,225.0,6496.0,14880.0,2.3636363636363638,0.5215686274509804,S75019
S75019,7168,15960,6,I,1,45.0,0.0,7168.0,15960.0,0.32575757575757575,0.13333333333333333,S75018
S75023,10720,13080,6,O,1,0.0,225.0,10720.0,13080.0,1.5984848484848484,0.32941176470588235,S75024
S75024,10400,13080,6,I,1,45.0,0.0,10400.0,13080.0,2.734848484848485,0.4803921568627451,S75023
S75025,4160,14240,16,OI,2,90.0,225.0,4096.0,14260.0,1.553030303030303,0.3813725490196078,S75026
S75026,5696,13800,6,I,1,45.0,0.0,5696.0,13800.0,2.8106060606060606,0.6480392156862745,S75025
S75039,9504,13720,6,O,1,0.0,225.0,9504.0,13720.0,1.7424242424242424,0.453921568627451,S75040
S75040,8896,13480,6,I,1,90.0,0.0,8896.0,13480.0,2.5833333333333335,0.4803921568627451,S75039
S75044,7232,14760,6,O,1,0.0,225.0,7232.0,14760.0,2.1893939393939394,0.5431372549019607,S75045
S75045,6272,14720,6,I,1,72.0,0.0,6272.0,14720.0,2.022727272727273,0.5450980392156862,S75044
S75046,5472,13840,6,I,1,36.0,0.0,5472.0,13840.0,2.628787878787879,0.6284313725490196,S75047
S75047,6272,13840,6,I,1,90.0,0.0,6272.0,13840.0,2.007575757575758,0.49019607843137253,S75046
S75051,6912,14440,52,OI,2,45.0,225.0,7072.0,15300.0,2.803030303030303,0.546078431372549,S75052
S75052,6560,14440,6,I,1,90.0,0.0,6560.0,14440.0,2.871212121212121,0.6627450980392157,S75051
S75056,6880,15120,6,O,1,0.0,225.0,6880.0,15120.0,2.2045454545454546,0.5294117647058824,S75057
S75057,7200,15640,14,I,1,45.0,0.0,7200.0,15960.0,0.75,0.13333333333333333,S75056
S75058,5920,13720,7,O,1,0.0,225.0,5920.0,13760.0,2.265151515151515,0.6666666666666666,S75059
S75059,6432,13720,11,I,1,90.0,0.0,6560.0,13680.0,1.9772727272727273,0.49607843137254903,S75058
S75064,7008,13560,6,O,1,0.0,225.0,7008.0,13560.0,2.5984848484848486,0.5,S75065
S75065,6560,13560,6,I,1,90.0,0.0,6560.0,13560.0,1.9848484848484849,0.4441176470588235,S75064
S75069,9184,14520,6,O,1,0.0,225.0,9184.0,14520.0,1.6363636363636365,0.35294117647058826,S75070
S75070,9664,14520,8,I,1,45.0,0.0,9696.0,14480.0,2.1363636363636362,0.453921568627451,S75069
S75074,6272,13720,6,I,1,27.0,0.0,6272.0,13720.0,1.7348484848484849,0.4803921568627451,S75075
S75075,5600,13720,8,O,1,0.0,90.0,5600.0,13800.0,2.4015151515151514,0.6480392156862745,S75074
S75076,6496,14600,6,O,1,0.0,225.0,6496.0,14600.0,2.8333333333333335,0.6205882352941177,S75077
S75077,7232,14600,12,I,1,90.0,0.0,7232.0,14840.0,1.9545454545454546,0.5333333333333333,S75076
S75078,6336,14240,30,OI,2,90.0,225.0,6640.0,14180.0,2.303030303030303,0.657843137254902,S75079
S75079,6016,14240,6,I,1,72.0,0.0,6016.0,14240.0,2.5757575757575757,0.7088235294117647,S75078
S75080,7360,13680,6,O,1,0.0,225.0,7360.0,13680.0,2.2045454545454546,0.41274509803921566,S75081
S75081,7104,13680,6,I,1,45.0,0.0,7104.0,13680.0,2.772727272727273,0.49607843137254903,S75080
S75085,4800,13400,8,I,1,27.0,0.0,4832.0,13360.0,1.8181818181818181,0.4549019607843137,S75086
S75086,4480,13400,6,O,1,0.0,90.0,4480.0,13400.0,1.856060606060606,0.4725490196078431,S75085
S75087,11328,13400,7,I,1,90.0,0.0,11328.0,13440.0,0.946969696969697,0.23039215686274508,S75088
S75088,10496,13320,6,I,1,45.0,0.0,10496.0,13320.0,2.446969696969697,0.4823529411764706,S75087
S75089,10496,14800,6,O,1,0.0,225.0,10496.0,14800.0,1.2651515151515151,0.32941176470588235,S75090
S75090,10848,14800,20,I,1,45.0,0.0,10848.0,14240.0,0.7424242424242424,0.38235294117647056,S75089
S75091,8992,13360,6,O,1,0.0,225.0,8992.0,13360.0,2.242424242424242,0.4549019607843137,S75092
S75092,8960,13360,6,I,1,45.0,0.0,8960.0,13360.0,2.378787878787879,0.46862745098039216,S75091
S75093,7200,13760,6,O,1,0.0,225.0,7200.0,13760.0,2.6136363636363638,0.47058823529411764,S75094
S75094,6336,13760,16,I,1,90.0,0.0,6048.0,13800.0,1.9166666666666667,0.5872549019607843,S75093
S75098,10144,14520,6,O,1,0.0,225.0,10144.0,14520.0,2.053030303030303,0.46078431372549017,S75099
S75099,11840,14520,6,I,1,90.0,0.0,11840.0,14520.0,0.9848484848484849,0.21176470588235294,S75098
S75111,4800,15840,6,I,1,36.0,0.0,4800.0,15840.0,0.7045454545454546,0.20098039215686275,S75112
S75112,5728,15840,6,O,1,0.0,90.0,5728.0,15840.0,0.6515151515151515,0.1627450980392157,S75111
S75119,5024,15840,7,I,1,27.0,0.0,5024.0,15800.0,0.6363636363636364,0.18529411764705883,S75120
S75120,5760,15840,6,O,1,0.0,90.0,5760.0,15840.0,0.696969696969697,0.15980392156862744,S75119
S75124,4864,15800,6,I,1,27.0,0.0,4864.0,15800.0,0.7954545454545454,0.1980392156862745,S75125
S75125,5888,15800,6,O,1,0.0,90.0,5888.0,15800.0,0.8333333333333334,0.18333333333333332,S75124
S75126,9280,14440,6,I,1,27.0,0.0,9280.0,14440.0,1.4242424242424243,0.4117647058823529,S75127
S75127,9856,14320,6,O,1,0.0,90.0,9856.0,14320.0,1.878787878787879,0.45588235294117646,S75126
S75128,9344,14320,7,I,1,36.0,0.0,9344.0,14360.0,1.5,0.42058823529411765,S75129
S75129,9856,14320,6,O,1,0.0,90.0,9856.0,14320.0,1.878787878787879,0.45588235294117646,S75128
S75130,9184,15040,6,I,1,27.0,0.0,9184.0,15040.0,1.1666666666666667,0.246078431372549,S75131
S75131,9760,15040,9,O,1,0.0,90.0,9760.0,14920.0,1.3333333333333333,0.3156862745098039,S75130
S75132,9344,14440,6,I,1,27.0,0.0,9344.0,14440.0,1.5303030303030303,0.4323529411764706,S75133
S75133,9760,14400,10,O,1,0.0,90.0,9824.0,14320.0,1.9242424242424243,0.4519607843137255,S75132
S75134,6688,14480,6,O,1,0.0,225.0,6688.0,14480.0,3.0,0.692156862745098,S75135
S75135,7136,14480,41,I,1,45.0,0.0,7168.0,15840.0,2.022727272727273,0.17450980392156862,S75134
S75136,6720,15120,6,O,1,0.0,225.0,6720.0,15120.0,2.196969696969697,0.5127450980392156,S75137
S75137,6880,15120,17,I,1,45.0,0.0,6880.0,15560.0,2.2045454545454546,0.3352941176470588,S75136
S75138,6400,14320,36,O,1,0.0,225.0,5696.0,14000.0,2.371212121212121,0.692156862745098,S75139
S75139,6656,14320,6,I,1,90.0,0.0,6656.0,14320.0,2.6515151515151514,0.8058823529411765,S75138
S75140,7008,14400,16,O,1,0.0,225.0,7008.0,14800.0,2.462121212121212,0.5647058823529412,S75141
S75141,6720,14400,6,I,1,90.0,0.0,6720.0,14400.0,2.878787878787879,0.7225490196078431,S75140
S75142,6880,14520,6,O,1,0.0,225.0,6880.0,14520.0,2.8863636363636362,0.6647058823529411,S75143
S75143,6976,14520,29,I,1,45.0,0.0,6976.0,15440.0,2.5757575757575757,0.4117647058823529,S75142
S75144,6944,14400,6,O,1,0.0,225.0,6944.0,14400.0,2.6515151515151514,0.6843137254901961,S75145
S75145,6656,14400,10,I,1,90.0,0.0,6656.0,14240.0,2.8484848484848486,0.8058823529411765,S75144
S75150,6688,15080,6,O,1,0.0,225.0,6688.0,15080.0,2.4393939393939394,0.5098039215686274,S75151
S75151,6720,15080,34,I,1,45.0,0.0,6880.0,16000.0,2.409090909090909,0.10392156862745099,S75150
S75156,6432,14240,6,O,1,0.0,225.0,6432.0,14240.0,2.409090909090909,0.703921568627451,S75157
S75157,5600,14280,6,I,1,36.0,0.0,5600.0,14280.0,3.196969696969697,0.6745098039215687,S75156
S75158,7040,13720,6,O,1,0.0,225.0,7040.0,13720.0,2.9242424242424243,0.5147058823529411,S75159
S75159,6528,13720,6,I,1,90.0,0.0,6528.0,13720.0,2.196969696969697,0.4892156862745098,S75158
S75160,4352,14080,6,I,1,45.0,0.0,4352.0,14080.0,2.0757575757575757,0.46078431372549017,S75161
S75161,5312,14080,6,I,1,45.0,0.0,5312.0,14080.0,2.492424242424242,0.5901960784313726,S75160
S75162,7104,15080,7,O,1,0.0,225.0,7104.0,15040.0,2.1666666666666665,0.5313725490196078,S75163
S75163,7456,15080,6,I,1,90.0,0.0,7456.0,15080.0,2.590909090909091,0.45,S75162
S75164,4640,13960,6,O,1,0.0,225.0,4640.0,13960.0,2.1136363636363638,0.4470588235294118,S75165
S75165,5536,13960,6,I,1,45.0,0.0,5536.0,13960.0,2.984848484848485,0.6676470588235294,S75164
S75166,5632,14280,6,O,1,0.0,225.0,5632.0,14280.0,3.227272727272727,0.6764705882352942,S75167
S75167,6464,14280,20,I,1,90.0,0.0,6464.0,13720.0,2.507575757575758,0.4852941176470588,S75166
S75168,6816,14320,6,O,1,0.0,225.0,6816.0,14320.0,2.787878787878788,0.7745098039215687,S75169
S75169,6560,14320,28,I,1,45.0,0.0,6400.0,15000.0,2.5757575757575757,0.4774509803921569,S75168
S75170,6944,14680,24,OI,2,90.0,225.0,7072.0,14920.0,2.787878787878788,0.5558823529411765,S75171
S75171,6400,14680,6,I,1,72.0,0.0,6400.0,14680.0,2.537878787878788,0.5823529411764706,S75170
S75172,8960,13760,6,O,1,0.0,225.0,8960.0,13760.0,1.621212121212121,0.4764705882352941,S75173
S75173,9728,13880,6,I,1,45.0,0.0,9728.0,13880.0,1.8484848484848484,0.5,S75172
S75177,8640,13280,6,I,1,153.0,0.0,8640.0,13280.0,2.6818181818181817,0.45098039215686275,S75178
S75178,8672,13280,6,I,1,234.0,0.0,8672.0,13280.0,2.803030303030303,0.45588235294117646,S75177
S75182,6688,15600,6,I,1,27.0,0.0,6688.0,15600.0,0.9393939393939394,0.2872549019607843,S75183
S75183,7040,15320,8,O,1,0.0,90.0,7104.0,15320.0,1.5227272727272727,0.5009803921568627,S75182
S75184,5600,14440,6,O,1,0.0,225.0,5600.0,14440.0,2.9318181818181817,0.6627450980392157,S75185
S75185,6304,14440,12,I,1,72.0,0.0,6304.0,14680.0,2.159090909090909,0.5647058823529412,S75184
S75186,6752,13600,6,O,1,0.0,225.0,6752.0,13600.0,2.5,0.5352941176470588,S75187
S75187,6944,13600,11,I,1,45.0,0.0,7072.0,13560.0,2.6515151515151514,0.4872549019607843,S75186
S75190,5728,14440,40,OI,2,90.0,225.0,5584.0,13940.0,2.9545454545454546,0.6725490196078432,S75191
S75191,6272,14440,12,I,1,72.0,0.0,6336.0,14600.0,2.0833333333333335,0.5696078431372549,S75190
S75196,6144,14800,6,O,1,0.0,225.0,6144.0,14800.0,1.7121212121212122,0.4519607843137255,S75197
S75197,6784,14800,10,I,1,45.0,0.0,6848.0,14880.0,2.856060606060606,0.55,S75196
S75198,5696,14800,6,O,1,0.0,225.0,5696.0,14800.0,2.022727272727273,0.4764705882352941,S75199
S75199,6400,14920,6,I,1,45.0,0.0,6400.0,14920.0,2.106060606060606,0.48823529411764705,S75198
S75203,7104,13560,6,I,1,27.0,0.0,7104.0,13560.0,2.5606060606060606,0.4745098039215686,S75204
S75204,6784,13560,6,O,1,0.0,90.0,6784.0,13560.0,2.5984848484848486,0.515686274509804,S75203
S75209,6336,14920,6,O,1,0.0,225.0,6336.0,14920.0,1.8636363636363635,0.4588235294117647,S75210
S75210,7232,14920,6,I,1,45.0,0.0,7232.0,14920.0,2.371212121212121,0.5205882352941177,S75209
S75223,4320,15680,6,O,1,0.0,225.0,4320.0,15680.0,1.196969696969697,0.22058823529411764,S75224
S75224,6496,15680,6,I,1,45.0,0.0,6496.0,15680.0,0.9848484848484849,0.20392156862745098,S75223
S75225,7616,15320,6,I,1,36.0,0.0,7616.0,15320.0,1.9772727272727273,0.40294117647058825,S75226
S75226,7296,15320,22,O,1,0.0,90.0,7264.0,14720.0,1.8106060606060606,0.5303921568627451,S75225
S75227,4736,13240,6,O,1,0.0,225.0,4736.0,13240.0,1.7196969696969697,0.41568627450980394,S75228
S75228,5376,13240,6,I,1,90.0,0.0,5376.0,13240.0,0.9242424242424242,0.3352941176470588,S75227
S75229,9248,14360,6,I,1,27.0,0.0,9248.0,14360.0,1.3484848484848484,0.3980392156862745,S75230
S75230,9920,14360,6,O,1,0.0,90.0,9920.0,14360.0,1.8333333333333333,0.46568627450980393,S75229
S75234,8800,14960,6,I,1,27.0,0.0,8800.0,14960.0,1.0757575757575757,0.17450980392156862,S75235
S75235,9472,14880,6,O,1,0.0,90.0,9472.0,14880.0,1.5909090909090908,0.3156862745098039,S75234
S75236,9376,14480,6,I,1,27.0,0.0,9376.0,14480.0,1.696969696969697,0.42745098039215684,S75237
S75237,9888,14480,10,O,1,0.0,90.0,9888.0,14320.0,2.0606060606060606,0.4764705882352941,S75236
S75238,9696,14880,6,O,1,0.0,225.0,9696.0,14880.0,1.5984848484848484,0.34019607843137256,S75239
S75239,10464,14880,6,I,1,45.0,0.0,10464.0,14880.0,1.2121212121212122,0.3029411764705882,S75238
S75240,8864,14880,6,I,1,36.0,0.0,8864.0,14880.0,1.0984848484848484,0.19019607843137254,S75241
S75241,9504,14880,6,O,1,0.0,90.0,9504.0,14880.0,1.606060606060606,0.3196078431372549,S75240
S75245,9248,14440,6,I,1,27.0,0.0,9248.0,14440.0,1.4696969696969697,0.40588235294117647,S75246
S75246,9920,14360,6,O,1,0.0,90.0,9920.0,14360.0,1.8333333333333333,0.46568627450980393,S75245
S75247,9632,14320,16,I,1,27.0,0.0,9312.0,14320.0,1.9090909090909092,0.4166666666666667,S75248
S75248,9920,14320,6,O,1,0.0,90.0,9920.0,14320.0,1.893939393939394,0.4803921568627451,S75247
S75249,9248,14400,6,I,1,27.0,0.0,9248.0,14400.0,1.3863636363636365,0.40490196078431373,S75250
S75250,9952,14360,7,O,1,0.0,90.0,9952.0,14320.0,1.7954545454545454,0.48627450980392156,S75249
S75251,9248,14320,6,I,1,27.0,0.0,9248.0,14320.0,1.4242424242424243,0.3990196078431373,S75252
S75252,9856,14280,6,O,1,0.0,90.0,9856.0,14280.0,1.803030303030303,0.4519607843137255,S75251
S75253,6944,14560,8,O,1,0.0,225.0,6944.0,14640.0,2.75,0.6303921568627451,S75254
S75254,6176,14560,6,I,1,72.0,0.0,6176.0,14560.0,1.9545454545454546,0.5490196078431373,S75253
S75255,9280,14440,6,I,1,27.0,0.0,9280.0,14440.0,1.4242424242424243,0.4117647058823529,S75256
S75256,9984,14320,6,O,1,0.0,90.0,9984.0,14320.0,1.8409090909090908,0.49607843137254903,S75255
S75263,8864,14920,6,I,1,27.0,0.0,8864.0,14920.0,1.0909090909090908,0.19215686274509805,S75264
